address,amount,txidTPffLRdFzXc4anhviHHGG8XnEF9Rk5C1DF,119.87,2a683eb13c07813ecbae26866fa8b4a6541286af02e4734c43bcb3a4b9ae89d1
TCWCbE7wiAAbtvwGdPWvi4DkCmL8tWbH5o,104.04,cd61a2fbdab05555ffc62c91941124730e2b5e9afed9036dcffa5695640433fb
TAMYCtZ9aYYKbhCLkg3wve9wB6R5RJjgGE,122.99,259289f149c64a2f9823104e0304749d2d9b0b7d0590ca34a7bb1c0e3ffd3f07
TT7HzQk2fq3mJYG41dZrwNwXtpSFcf6q5y,104.33,f488173ab4c1e3515863184ca0e35c7afd773f2a9c06851153389b379abf40a1
TPwvrrmie1Dnt8GC6oLD35TEQZoKNK5n7W,144.6,3f57fa03853b4f811f02256713950607fe2e13af06a82bbd9d92ca14fdaf25a9
TEKJnUwN1fF1i25ynnhj1E7cd6YYJKgwTA,122.53,b4052bcc6f46fcedcbf0e2f3e8d28fdc89f2002c9f73f810e5f89fba408f1e87
TJcm4cbkt5ivPv2DMQMsHaGPAVA6E7eMKa,142.9,667d66087c538ca2ff83509b1807f5e005be7193bd2211f2b7a1b9814651f3c3
